20-05-2019 04:32,"b'RT @wef: Europe\xe2\x80\x99s dirty air kills 400,000 people every year https://t.co/RPbNKEf8fE #pollution #environment https://t.co/eEIz7JnYXl'"
,
20-05-2019 04:32,b'RT @elizabeth_ruler: Some scientists have come up with a way to make infinitely recyclable #plastics.\n\n#plasticpollution #pollution #marine\xe2\x80\xa6'
,
20-05-2019 04:30,"b'The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher hea\xe2\x80\xa6 https://t.co/nByrBheqyf'"
,
20-05-2019 04:30,"b'RT @suzlette333: Dear Muppet in a Baseball Cap, aka PM - what are you going to do about this? Australia is a global leader in species extin\xe2\x80\xa6'"
,
20-05-2019 04:25,"b'RT @ChinaDaily: The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher health risk\xe2\x80\xa6'"
,
20-05-2019 04:25,"b'RT @ChinaDaily: The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher health risk\xe2\x80\xa6'"
,
20-05-2019 04:25,"b'Dear Muppet in a Baseball Cap, aka PM - what are you going to do about this? Australia is a global leader in specie\xe2\x80\xa6 https://t.co/f4EUMRAYnV'"
,
20-05-2019 04:24,"b'RT @ChinaDaily: The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher health risk\xe2\x80\xa6'"
,
20-05-2019 04:23,"b'The government is tackling illegal disposal of lead-acid fuel cells, which has resulted in pollution and higher hea\xe2\x80\xa6 https://t.co/cw4FFB9YWn'"
,
20-05-2019 04:19,b'What have we given back to NATURE.....Death &amp; Misery?? A cold world indeed! #waragainstplastic #plasticpollutes\xe2\x80\xa6 https://t.co/MKPxikUle9'
,
20-05-2019 04:17,b'RT @GreenGeeks: The Cocos (Keeling) Islands is a remote location off the coast of #Australia in the Indian Ocean. According to a recent stu\xe2\x80\xa6'
,
20-05-2019 04:15,b'The Cocos (Keeling) Islands is a remote location off the coast of #Australia in the Indian Ocean. According to a re\xe2\x80\xa6 https://t.co/ZcOCb1ejEn'
,
20-05-2019 04:08,b'Isn\xe2\x80\x99t this alarming enough!?!! #pollution https://t.co/XQTviXiWnG'
,
20-05-2019 04:07,b'Jour 227 tic tac tic tac  \xf0\x9f\xa4\xa2\xf0\x9f\x92\xa9\xf0\x9f\x91\x8e  #Solution30 #Escrocs #LinkyMonRefus  #CompteurLinky #TransitionEnergetique\xe2\x80\xa6 https://t.co/s9bAcqSMyL'
,
20-05-2019 03:51,b'Proof of earnings sharing a consumer revolution that will help make our world more sustainable. \n#sustainable\xe2\x80\xa6 https://t.co/KMQaE60N84'
,
20-05-2019 03:45,b'RT @noikeanolife: 4 key steps towards a #circulareconomy #wef19 https://t.co/WjnmfFAHJq #eco #foodwaste #zerowaste #sustainability #environ\xe2\x80\xa6'
,
20-05-2019 03:44,"b'Her points are good, but its hard to know whether they actually hold any water when the government is buying a\xe2\x80\xa6 https://t.co/VPgDIWRl6X'"
,
20-05-2019 03:40,"b""DYK: Air, water and waste #pollution cost about US$$1.4 billion to #Benin, #Coted'ivoire, #Senegal and #Togo in 201\xe2\x80\xa6 https://t.co/tgNqUYunBq"""
,
20-05-2019 03:38,b'Study highlights issue that #plastic #pollution was mostly researched in #marine environments and that there is a k\xe2\x80\xa6 https://t.co/GwPrAQQs9L'
,
20-05-2019 03:21,b'RT @BangorWetlands: One of our Masters by Research students @GoodyGoddy1 has submitted a project for monitoring microplastic pollution in U\xe2\x80\xa6'
,
20-05-2019 03:20,b'@BillGates This is great news. #Environment #Pollution #Greenplanet'
,
20-05-2019 03:19,"b'#TimHortons unveils new lids, testing more #environmentallyfriendly cups https://t.co/a4ThsalPct? #carbonfootprint\xe2\x80\xa6 https://t.co/xNcK9xH3vL'"
,
20-05-2019 03:18,"b'How does exposure to poor air quality, affect children while in the womb? https://t.co/7LpVFXeKjY  #AirQuality\xe2\x80\xa6 https://t.co/tckd4et2Rj'"
,
20-05-2019 03:17,"b'RT @wef: Europe\xe2\x80\x99s dirty air kills 400,000 people every year https://t.co/RPbNKEf8fE #pollution #environment https://t.co/eEIz7JnYXl'"
,
20-05-2019 03:14,"b'RT @grazianodasilva: On the second edition of #WorldBeeDay, I would like to remind that #bees must be protected for our own #future.\n\nThey\xe2\x80\xa6'"
,
20-05-2019 03:13,b'RT @a35362: Exposing the Dirty Business Behind the Designer Label\nhttps://t.co/1BfH0miWES #fashion #fastfashion #pollution https://t.co/2le\xe2\x80\xa6'
,
20-05-2019 03:06,"b'RT @edelspirit: Powerful stuff, Rosemount, Creggan, #Derry #environment #AnimalRights #pollution https://t.co/yBqywqwnTx'"
,
20-05-2019 03:00,"b'RT @PrakharSahay: Dear @INOXMovies could you pls replace these plastics with jute, cloth or something more recyclable. So much of plastics\xe2\x80\xa6'"
,
20-05-2019 02:59,b'free #webinar on #cities #bikes and things - #urbanplanning #pollution #BikeMonth #BikeToWorkWeek #BikeToWork\xe2\x80\xa6 https://t.co/s5PiuszTNt'
,
20-05-2019 02:54,b'Exposing the Dirty Business Behind the Designer Label\nhttps://t.co/1BfH0miWES #fashion #fastfashion #pollution https://t.co/2leftLSxN6'
,
20-05-2019 02:52,"b'For Japanese Consumers, A Healthier Environment Begins at Home. #urbanization #pollution #smartbiz #health #beauty\xe2\x80\xa6 https://t.co/DVowJBoodk'"
,
20-05-2019 02:40,b'RT @gcesystems: Love your mother. #MotherEarth #conservation #environment #GlobalWarming #Pollution #plasticpollution #Earth #PlanetEarth #\xe2\x80\xa6'
,
20-05-2019 02:26,b'RT @ConservationOrg: The ocean is the origin and the engine of all life on this planet \xe2\x80\x94 and it is under threat.\n\nA big part of the problem\xe2\x80\xa6'
,
20-05-2019 02:23,"b'An article about innovative research that @CSIROnews #synbio Future Science Fellow Nina Pollack is conducting, desi\xe2\x80\xa6 https://t.co/PUPWaJJCxe'"
,
20-05-2019 02:23,"b'RT @grazianodasilva: On the second edition of #WorldBeeDay, I would like to remind that #bees must be protected for our own #future.\n\nThey\xe2\x80\xa6'"
,
